order_id,customer_id,customer_segment,order_date,region,category,product,quantity,price,discount,total_sales
33049,8083,home_office,2024-05-13,middle east,fashion,shirt,5,35.51,0.18,145.59
8750,9570,corporate,2024-05-13,europe,accessories,belt,4,138.93,0.22,433.46
49144,5383,home_office,2024-05-13,europe,fashion,shoes,4,89.43,0.08,329.1
40440,7354,consumer,2024-05-13,usa,electronics,tablet,1,798.56,0.28,574.96
18368,6302,corporate,2024-05-13,europe,electronics,tablet,2,1763.01,0.01,3490.76
22047,1676,home_office,2024-05-13,usa,fashion,shoes,5,95.4,0.11,424.53
46464,3108,home_office,2024-05-13,asia,accessories,watch,5,202.51,0.07,941.67
14642,9682,corporate,2024-05-13,europe,accessories,belt,2,23.41,0.0,46.82
44543,7070,home_office,2024-05-13,europe,electronics,tablet,5,930.68,0.28,3350.45
25913,7547,consumer,2024-05-13,asia,accessories,watch,3,224.83,0.09,613.79
313,1585,consumer,2024-05-13,middle east,accessories,bag,2,114.7,0.18,188.11
8761,7512,home_office,2024-05-13,middle east,electronics,headphones,5,272.24,0.08,1252.3
48292,8797,corporate,2024-05-13,middle east,fashion,shoes,4,37.61,0.27,109.82
39120,7396,home_office,2024-05-13,usa,accessories,bag,1,36.28,0.24,27.57
49137,4184,home_office,2024-05-13,usa,electronics,tablet,5,1206.65,0.11,5369.59
22558,1629,corporate,2024-05-14,asia,electronics,laptop,5,1445.12,0.06,6792.06
8860,9820,corporate,2024-05-14,usa,fashion,shoes,5,145.19,0.22,566.24
25972,9356,corporate,2024-05-14,asia,fashion,shoes,5,179.71,0.28,646.96
47718,7444,consumer,2024-05-14,middle east,fashion,shirt,5,121.78,0.13,529.74
26376,9626,corporate,2024-05-14,usa,electronics,tablet,1,867.77,0.09,789.67
35271,6783,home_office,2024-05-14,middle east,fashion,shirt,5,153.81,0.21,607.55
46616,5555,consumer,2024-05-14,asia,electronics,laptop,4,1584.81,0.12,5578.53
31223,9972,consumer,2024-05-14,europe,electronics,phone,1,481.06,0.26,355.98
24392,4149,home_office,2024-05-14,asia,electronics,laptop,4,696.55,0.27,2033.93
47329,7610,home_office,2024-05-14,usa,accessories,belt,2,24.59,0.17,40.82
9676,8926,consumer,2024-05-14,asia,electronics,headphones,5,1725.16,0.17,7159.41
1348,1745,corporate,2024-05-14,asia,electronics,phone,4,1714.76,0.23,5281.46
5129,3669,home_office,2024-05-14,asia,accessories,bag,2,295.67,0.16,496.73
4471,9422,corporate,2024-05-14,asia,accessories,watch,2,70.85,0.14,121.86
24985,3195,corporate,2024-05-14,asia,accessories,bag,3,269.7,0.19,655.37
45933,9702,home_office,2024-05-14,europe,accessories,belt,4,30.77,0.21,97.23
32767,4022,corporate,2024-05-14,europe,fashion,shoes,3,185.76,0.27,406.81
43406,3836,corporate,2024-05-14,usa,electronics,phone,3,1911.74,0.0,5735.22
23107,6503,corporate,2024-05-14,europe,electronics,phone,2,1065.88,0.07,1982.54
49578,7131,home_office,2024-05-14,middle east,electronics,headphones,1,531.46,0.16,446.43
17381,4991,consumer,2024-05-14,asia,electronics,phone,1,1493.5,0.22,1164.93
38866,2217,home_office,2024-05-14,europe,fashion,shirt,4,40.71,0.17,135.16
22812,1846,consumer,2024-05-14,middle east,electronics,tablet,4,817.74,0.04,3140.12
34806,6562,corporate,2024-05-14,europe,accessories,watch,5,217.15,0.08,998.89
29755,2376,consumer,2024-05-14,middle east,electronics,laptop,5,490.25,0.11,2181.61
9088,7627,home_office,2024-05-14,europe,electronics,tablet,1,1287.44,0.23,991.33
16843,6190,consumer,2024-05-14,europe,electronics,laptop,5,1951.66,0.25,7318.73
40342,3233,corporate,2024-05-14,asia,accessories,belt,2,42.01,0.07,78.14
49916,9557,corporate,2024-05-14,usa,electronics,phone,3,1112.98,0.19,2704.54
15118,1946,corporate,2024-05-14,usa,fashion,jacket,2,166.89,0.02,327.1
11605,4231,consumer,2024-05-14,middle east,electronics,headphones,2,1449.28,0.17,2405.8
10770,3276,home_office,2024-05-14,europe,accessories,bag,2,160.09,0.08,294.57
28691,3059,consumer,2024-05-14,usa,accessories,belt,2,209.98,0.03,407.36
20919,1802,home_office,2024-05-14,europe,accessories,bag,5,181.33,0.22,707.19
39226,5388,home_office,2024-05-14,usa,electronics,phone,3,714.31,0.13,1864.35
44991,2126,consumer,2024-05-14,usa,fashion,shoes,4,24.05,0.05,91.39
15189,2369,consumer,2024-05-14,asia,fashion,shoes,5,67.94,0.28,244.58
27363,3585,consumer,2024-05-14,middle east,accessories,belt,2,297.9,0.27,434.93
26000,9764,home_office,2024-05-14,middle east,accessories,bag,5,272.57,0.06,1281.08
11534,9227,home_office,2024-05-14,middle east,fashion,jacket,2,164.65,0.11,293.08
49730,2488,home_office,2024-05-14,middle east,electronics,headphones,3,1111.39,0.13,2900.73
37033,3279,corporate,2024-05-14,middle east,electronics,tablet,5,449.85,0.1,2024.33
25012,1494,corporate,2024-05-14,middle east,fashion,shoes,4,91.24,0.22,284.67
6847,8468,consumer,2024-05-14,usa,electronics,tablet,2,846.13,0.08,1556.88
1920,3953,consumer,2024-05-14,europe,electronics,tablet,1,1267.21,0.25,950.41
33792,8367,consumer,2024-05-14,europe,accessories,watch,1,298.81,0.07,277.89
27568,1142,home_office,2024-05-14,asia,electronics,phone,4,1473.99,0.08,5424.28
40588,9477,home_office,2024-05-14,asia,accessories,belt,5,228.52,0.04,1096.9
41452,3549,corporate,2024-05-14,asia,accessories,bag,2,191.47,0.04,367.62
41932,6484,consumer,2024-05-14,middle east,accessories,bag,3,107.34,0.11,286.6
38906,7169,corporate,2024-05-14,asia,fashion,shoes,4,116.49,0.1,419.36
15365,1608,home_office,2024-05-15,middle east,electronics,tablet,2,1259.32,0.25,1888.98
9230,8962,consumer,2024-05-15,middle east,fashion,jacket,3,47.98,0.11,128.11
43575,4485,consumer,2024-05-15,europe,electronics,headphones,5,1081.93,0.01,5355.55
6982,5033,home_office,2024-05-15,europe,accessories,watch,4,41.46,0.22,129.36
2773,8717,consumer,2024-05-15,usa,electronics,laptop,4,1392.48,0.12,4901.53
12355,6218,home_office,2024-05-15,europe,fashion,shoes,2,80.91,0.01,160.2
14933,7369,home_office,2024-05-15,europe,fashion,shirt,4,142.64,0.03,553.44
47027,8825,corporate,2024-05-15,usa,fashion,shirt,3,85.42,0.23,197.32
19477,2692,corporate,2024-05-15,usa,fashion,shirt,2,177.18,0.27,258.68
40349,3075,home_office,2024-05-15,usa,fashion,shoes,4,149.85,0.11,533.47
2935,5850,home_office,2024-05-15,asia,fashion,shirt,4,109.3,0.09,397.85
1447,8481,consumer,2024-05-15,usa,accessories,bag,1,275.79,0.28,198.57
41018,2710,consumer,2024-05-15,middle east,electronics,tablet,3,831.82,0.04,2395.64
28993,9103,corporate,2024-05-15,middle east,electronics,tablet,5,572.92,0.03,2778.66
44224,9937,corporate,2024-05-15,usa,accessories,watch,5,166.88,0.29,592.42
45528,3798,home_office,2024-05-15,asia,accessories,bag,4,288.62,0.28,831.23
12388,6560,consumer,2024-05-15,middle east,fashion,jacket,4,83.94,0.03,325.69
46146,2438,consumer,2024-05-15,middle east,accessories,bag,3,241.42,0.2,579.41
14549,7159,home_office,2024-05-15,middle east,electronics,tablet,2,598.96,0.17,994.27
14324,4466,home_office,2024-05-15,europe,fashion,jacket,5,59.56,0.23,229.31
46192,4457,corporate,2024-05-15,asia,accessories,belt,1,252.93,0.05,240.28
10824,4551,home_office,2024-05-15,usa,electronics,phone,4,1771.43,0.0,7085.72
22469,9742,home_office,2024-05-15,usa,fashion,jacket,4,119.76,0.16,402.39
2780,6595,corporate,2024-05-15,asia,accessories,watch,1,103.98,0.04,99.82
8955,2719,corporate,2024-05-15,asia,electronics,laptop,2,1531.28,0.2,2450.05
46992,2025,home_office,2024-05-15,europe,electronics,headphones,4,1451.5,0.21,4586.74
27024,2577,corporate,2024-05-15,usa,fashion,shoes,2,128.94,0.01,255.3
46987,6867,consumer,2024-05-15,usa,fashion,shoes,3,93.11,0.25,209.5
31641,3991,corporate,2024-05-15,europe,accessories,watch,3,285.45,0.27,625.14
27985,8973,home_office,2024-05-15,europe,accessories,bag,4,84.4,0.14,290.34
32384,2924,home_office,2024-05-15,asia,fashion,shirt,4,147.75,0.1,531.9
30945,9789,consumer,2024-05-15,asia,accessories,bag,4,262.34,0.3,734.55
38955,3812,corporate,2024-05-15,middle east,accessories,bag,5,231.54,0.24,879.85
5773,9663,corporate,2024-05-15,europe,accessories,belt,3,89.54,0.0,268.62
3156,9219,corporate,2024-05-15,asia,fashion,shirt,4,191.58,0.18,628.38
29091,6293,consumer,2024-05-15,europe,electronics,phone,1,1061.35,0.2,849.08
41935,9004,corporate,2024-05-15,usa,fashion,shoes,5,108.21,0.17,449.07
4202,3754,home_office,2024-05-15,europe,electronics,headphones,2,1613.5,0.25,2420.25
5789,7180,consumer,2024-05-15,europe,accessories,bag,2,157.01,0.14,270.06
28685,8260,home_office,2024-05-15,usa,fashion,jacket,5,119.05,0.27,434.53
8177,9433,corporate,2024-05-15,middle east,accessories,bag,1,292.32,0.23,225.09
21585,1178,home_office,2024-05-15,asia,electronics,laptop,5,1307.42,0.26,4837.45
46896,4501,consumer,2024-05-15,asia,fashion,jacket,1,93.37,0.07,86.83
12218,8423,consumer,2024-05-15,asia,electronics,headphones,3,1655.12,0.09,4518.48
38659,8926,corporate,2024-05-15,asia,fashion,shirt,5,27.3,0.18,111.93
48901,9894,consumer,2024-05-15,usa,fashion,shoes,1,172.87,0.09,157.31
45897,9058,home_office,2024-05-15,middle east,fashion,jeans,4,149.19,0.17,495.31
1052,6770,home_office,2024-05-15,middle east,accessories,watch,1,227.6,0.13,198.01
5293,8237,consumer,2024-05-15,usa,fashion,jacket,2,29.09,0.28,41.89
11063,8560,consumer,2024-05-15,middle east,accessories,belt,3,158.62,0.26,352.14
43571,8344,corporate,2024-05-15,europe,fashion,jacket,1,148.37,0.04,142.44
13917,8659,home_office,2024-05-15,europe,accessories,belt,3,87.63,0.19,212.94
36468,2798,corporate,2024-05-15,asia,fashion,jeans,3,198.79,0.19,483.06
35932,3904,consumer,2024-05-15,asia,electronics,phone,1,1341.39,0.28,965.8
39383,3332,consumer,2024-05-16,asia,accessories,watch,4,174.75,0.18,573.18
20920,9514,corporate,2024-05-16,asia,electronics,tablet,3,1232.89,0.11,3291.82
10178,7480,consumer,2024-05-16,usa,electronics,laptop,1,627.86,0.27,458.34
27098,3614,home_office,2024-05-16,usa,accessories,bag,3,139.4,0.04,401.47
13234,5335,corporate,2024-05-16,usa,fashion,jacket,1,22.6,0.06,21.24
4824,8328,consumer,2024-05-16,middle east,fashion,shirt,3,108.41,0.26,240.67
11259,3952,corporate,2024-05-16,asia,fashion,shirt,4,83.26,0.12,293.08
29282,1257,home_office,2024-05-16,usa,fashion,shirt,5,77.45,0.08,356.27
43969,3592,corporate,2024-05-16,usa,fashion,shirt,3,193.16,0.15,492.56
29123,7932,home_office,2024-05-16,europe,accessories,watch,3,273.41,0.02,803.83
24055,1862,consumer,2024-05-16,europe,accessories,watch,1,297.04,0.05,282.19
20381,1817,corporate,2024-05-16,europe,accessories,belt,3,250.09,0.15,637.73
32548,9386,consumer,2024-05-16,europe,accessories,belt,2,178.68,0.29,253.73
1705,5366,consumer,2024-05-16,usa,fashion,shirt,5,46.35,0.03,224.8
17442,1217,corporate,2024-05-16,asia,accessories,watch,5,267.17,0.29,948.45
39093,5948,consumer,2024-05-16,usa,accessories,bag,3,245.92,0.08,678.74
8703,3522,consumer,2024-05-16,asia,fashion,shoes,4,102.37,0.2,327.58
18849,5404,home_office,2024-05-16,europe,electronics,tablet,4,1262.22,0.3,3534.22
12600,9639,corporate,2024-05-16,asia,fashion,shoes,2,42.11,0.07,78.32
29447,9888,consumer,2024-05-16,usa,accessories,watch,5,124.24,0.08,571.5
10078,8240,home_office,2024-05-16,asia,accessories,watch,5,137.58,0.13,598.47
42120,5800,consumer,2024-05-16,usa,accessories,belt,3,256.71,0.17,639.21
22261,9038,consumer,2024-05-16,middle east,fashion,jacket,1,129.89,0.17,107.81
41025,5877,consumer,2024-05-16,usa,fashion,shirt,5,192.33,0.16,807.79
11591,2569,home_office,2024-05-16,europe,accessories,watch,4,211.92,0.08,779.87
3884,3635,corporate,2024-05-16,usa,electronics,phone,5,1987.1,0.15,8445.17
37242,1248,corporate,2024-05-16,europe,electronics,laptop,1,298.36,0.28,214.82
26419,1700,consumer,2024-05-16,europe,fashion,shirt,5,40.9,0.13,177.91
30647,5637,corporate,2024-05-16,asia,electronics,headphones,3,223.73,0.18,550.38
33402,5467,corporate,2024-05-16,asia,accessories,bag,4,256.45,0.05,974.51
346,5184,home_office,2024-05-16,middle east,accessories,watch,4,198.72,0.16,667.7
28735,9328,corporate,2024-05-16,asia,electronics,tablet,4,1592.45,0.11,5669.12
49018,2578,corporate,2024-05-16,usa,accessories,watch,4,39.28,0.26,116.27
44516,5385,consumer,2024-05-16,usa,accessories,bag,2,178.22,0.05,338.62
20513,5153,consumer,2024-05-16,asia,accessories,bag,4,170.23,0.12,599.21
10884,5518,consumer,2024-05-16,asia,fashion,shirt,2,158.64,0.08,291.9
47057,2494,home_office,2024-05-16,asia,accessories,watch,5,94.93,0.17,393.96
26449,4899,corporate,2024-05-16,europe,electronics,tablet,3,1026.1,0.05,2924.38
20760,2709,home_office,2024-05-16,middle east,fashion,shirt,5,121.78,0.15,517.56
35936,9816,home_office,2024-05-16,usa,electronics,phone,4,723.78,0.15,2460.85
12331,8493,home_office,2024-05-16,asia,fashion,jacket,1,83.65,0.11,74.45
11825,5623,home_office,2024-05-16,usa,electronics,tablet,2,1954.02,0.07,3634.48
39278,9850,consumer,2024-05-16,usa,accessories,watch,4,49.83,0.18,163.44
47458,6683,corporate,2024-05-16,middle east,accessories,belt,4,35.66,0.21,112.69
14438,6272,home_office,2024-05-16,asia,electronics,laptop,2,1290.84,0.06,2426.78
30020,7710,consumer,2024-05-16,usa,electronics,tablet,3,1857.77,0.08,5127.45
35531,2427,corporate,2024-05-16,asia,electronics,tablet,1,1627.44,0.26,1204.31
13436,9406,corporate,2024-05-16,middle east,electronics,tablet,4,419.82,0.04,1612.11
27507,7745,consumer,2024-05-16,middle east,electronics,laptop,2,421.11,0.06,791.69
14487,9188,home_office,2024-05-16,europe,fashion,jeans,3,63.79,0.29,135.87
18774,5972,consumer,2024-05-16,usa,fashion,jeans,5,160.15,0.3,560.52
7644,2727,consumer,2024-05-16,asia,fashion,shoes,3,190.74,0.16,480.66
38534,4153,consumer,2024-05-16,asia,accessories,watch,2,40.45,0.05,76.86
20069,3967,corporate,2024-05-16,europe,accessories,belt,1,109.65,0.12,96.49
44957,5223,consumer,2024-05-16,usa,electronics,laptop,4,1220.88,0.04,4688.18
38405,4127,corporate,2024-05-16,middle east,fashion,jeans,2,117.59,0.07,218.72
37624,1330,home_office,2024-05-16,usa,accessories,belt,5,246.72,0.06,1159.58
25171,9214,consumer,2024-05-17,usa,fashion,jeans,1,54.94,0.12,48.35
45828,8195,corporate,2024-05-17,asia,fashion,jacket,1,108.02,0.0,108.02
30878,6377,consumer,2024-05-17,asia,accessories,belt,3,133.75,0.1,361.12
43621,4290,consumer,2024-05-17,middle east,fashion,jacket,3,78.63,0.22,183.99
36916,9985,home_office,2024-05-17,usa,accessories,bag,4,179.24,0.3,501.87
40219,8958,corporate,2024-05-17,middle east,electronics,laptop,1,1798.7,0.13,1564.87
622,3021,home_office,2024-05-17,middle east,electronics,phone,1,1877.41,0.21,1483.15
23665,7655,home_office,2024-05-17,middle east,accessories,watch,3,82.01,0.25,184.52
28288,2671,home_office,2024-05-17,asia,electronics,phone,1,924.79,0.24,702.84
29908,2472,home_office,2024-05-17,usa,electronics,phone,5,1108.98,0.05,5267.65
29322,9961,corporate,2024-05-17,asia,fashion,jacket,3,147.61,0.07,411.83
18262,8068,corporate,2024-05-17,europe,accessories,belt,5,249.88,0.13,1086.98
33197,9772,corporate,2024-05-17,usa,electronics,laptop,2,598.17,0.05,1136.52
16803,4966,home_office,2024-05-17,middle east,fashion,shirt,1,161.81,0.26,119.74
48493,8526,consumer,2024-05-17,usa,accessories,watch,3,101.47,0.27,222.22
32151,9222,corporate,2024-05-17,asia,electronics,headphones,3,1946.58,0.02,5722.95
15853,6796,consumer,2024-05-17,asia,fashion,jeans,4,72.01,0.15,244.83
6162,5453,home_office,2024-05-17,europe,fashion,shirt,4,193.46,0.04,742.89
17813,7488,consumer,2024-05-17,asia,fashion,jacket,3,59.35,0.24,135.32
11141,7374,home_office,2024-05-17,asia,fashion,jacket,1,121.2,0.26,89.69
47153,9022,consumer,2024-05-17,usa,electronics,laptop,1,1571.67,0.27,1147.32
11345,5007,home_office,2024-05-17,usa,fashion,shirt,4,167.89,0.14,577.54
18045,2328,home_office,2024-05-17,asia,accessories,belt,4,30.33,0.02,118.89
30354,3853,home_office,2024-05-17,usa,fashion,jacket,2,158.65,0.16,266.53
13645,9495,corporate,2024-05-17,asia,fashion,shirt,4,187.98,0.0,751.92
8108,6531,consumer,2024-05-17,usa,fashion,jeans,1,127.15,0.08,116.98
40805,3204,corporate,2024-05-17,europe,accessories,bag,4,60.8,0.26,179.97
31153,3320,corporate,2024-05-17,middle east,electronics,tablet,4,799.83,0.19,2591.45
23414,5481,corporate,2024-05-17,middle east,electronics,laptop,3,1170.27,0.02,3440.59
24237,6124,home_office,2024-05-17,usa,fashion,jacket,5,139.53,0.27,509.28
36631,7828,home_office,2024-05-17,usa,fashion,shoes,2,198.42,0.21,313.5
37724,1989,home_office,2024-05-17,europe,electronics,headphones,1,1910.21,0.3,1337.15
14482,2279,home_office,2024-05-17,asia,fashion,shoes,1,104.03,0.28,74.9
23897,8395,home_office,2024-05-17,europe,accessories,belt,4,183.41,0.25,550.23
25719,3550,consumer,2024-05-17,europe,electronics,tablet,5,1570.3,0.23,6045.65
14582,5095,home_office,2024-05-17,europe,fashion,jacket,4,151.14,0.24,459.47
30202,2805,home_office,2024-05-17,europe,fashion,jeans,1,191.78,0.23,147.67
27240,7079,consumer,2024-05-17,usa,accessories,bag,2,77.65,0.08,142.88
18810,8654,corporate,2024-05-17,europe,electronics,phone,2,1987.59,0.17,3299.4
9007,7132,consumer,2024-05-17,middle east,fashion,jeans,3,185.85,0.29,395.86
31669,3832,corporate,2024-05-17,asia,fashion,jeans,2,131.17,0.16,220.37
12645,9047,corporate,2024-05-17,asia,accessories,watch,4,279.5,0.21,883.22
40142,3960,corporate,2024-05-17,asia,fashion,shirt,5,93.4,0.04,448.32
8376,7659,consumer,2024-05-17,europe,fashion,shoes,2,53.47,0.04,102.66
11310,4828,home_office,2024-05-18,middle east,electronics,tablet,1,554.23,0.27,404.59
25907,9013,corporate,2024-05-18,middle east,fashion,jeans,3,82.72,0.1,223.34
48564,3178,corporate,2024-05-18,middle east,fashion,shirt,4,81.28,0.04,312.12
41911,1195,home_office,2024-05-18,usa,electronics,phone,1,1784.55,0.29,1267.03
20059,7992,corporate,2024-05-18,asia,fashion,shoes,3,183.02,0.25,411.8
24024,3308,corporate,2024-05-18,middle east,fashion,shirt,3,100.82,0.08,278.26
29666,8884,corporate,2024-05-18,middle east,fashion,shirt,1,186.38,0.12,164.01
44640,6506,home_office,2024-05-18,middle east,electronics,headphones,5,412.23,0.29,1463.42
42326,5840,consumer,2024-05-18,usa,accessories,watch,2,179.07,0.16,300.84
42613,1837,consumer,2024-05-18,usa,fashion,shirt,3,188.05,0.3,394.91
32750,1629,home_office,2024-05-18,asia,accessories,bag,4,172.98,0.22,539.7
7353,1344,corporate,2024-05-18,asia,electronics,tablet,4,1264.07,0.29,3589.96
1651,9808,home_office,2024-05-18,middle east,electronics,phone,5,536.59,0.01,2656.12
10495,1936,consumer,2024-05-18,asia,accessories,bag,1,158.79,0.15,134.97
31312,4696,home_office,2024-05-18,usa,fashion,shirt,4,26.32,0.29,74.75
5903,6706,home_office,2024-05-18,asia,electronics,headphones,2,211.0,0.03,409.34
16633,1562,home_office,2024-05-18,usa,fashion,shirt,5,83.69,0.01,414.27
17760,7466,consumer,2024-05-18,europe,electronics,tablet,2,870.62,0.08,1601.94
35475,2601,consumer,2024-05-18,middle east,fashion,jeans,1,107.19,0.11,95.4
35658,3266,consumer,2024-05-18,middle east,accessories,watch,3,62.22,0.16,156.79
42966,5656,consumer,2024-05-18,europe,electronics,phone,5,274.1,0.08,1260.86
34587,6073,consumer,2024-05-18,usa,electronics,tablet,1,1390.49,0.06,1307.06
33001,1793,home_office,2024-05-18,asia,electronics,tablet,1,428.75,0.27,312.99
46540,5595,consumer,2024-05-18,usa,fashion,shoes,5,136.23,0.23,524.49
46528,2011,consumer,2024-05-18,usa,electronics,laptop,5,697.82,0.2,2791.28
48090,6395,consumer,2024-05-18,middle east,electronics,phone,1,1563.53,0.29,1110.11
38155,3045,consumer,2024-05-18,asia,fashion,shoes,2,73.57,0.1,132.43
15099,3249,corporate,2024-05-18,middle east,electronics,tablet,4,1398.99,0.03,5428.08
1193,7689,consumer,2024-05-18,europe,fashion,shoes,5,170.34,0.09,775.05
5663,3074,consumer,2024-05-18,asia,fashion,shirt,3,70.29,0.29,149.72
11231,6902,corporate,2024-05-18,europe,fashion,shoes,2,194.52,0.16,326.79
31616,9573,home_office,2024-05-18,europe,accessories,belt,4,219.54,0.08,807.91
5013,7841,consumer,2024-05-18,europe,electronics,laptop,5,449.39,0.22,1752.62
17934,5540,corporate,2024-05-18,asia,accessories,belt,3,49.04,0.06,138.29
48659,8332,consumer,2024-05-18,europe,electronics,phone,2,1169.97,0.11,2082.55
10265,3887,consumer,2024-05-18,usa,accessories,belt,2,107.26,0.1,193.07
40574,4536,consumer,2024-05-18,asia,fashion,jeans,4,150.2,0.2,480.64
27721,2195,corporate,2024-05-18,asia,electronics,laptop,2,1336.97,0.07,2486.76
43576,2145,corporate,2024-05-18,europe,electronics,headphones,1,656.29,0.06,616.91
28229,8149,corporate,2024-05-18,europe,fashion,shirt,5,30.83,0.12,135.65
14081,9828,corporate,2024-05-18,middle east,electronics,headphones,3,636.57,0.15,1623.25
15369,5449,home_office,2024-05-18,middle east,accessories,watch,4,216.51,0.14,744.79
29865,9289,corporate,2024-05-18,asia,accessories,watch,2,294.56,0.12,518.43
47583,1594,consumer,2024-05-18,europe,fashion,jacket,4,79.31,0.02,310.9
25119,4603,corporate,2024-05-19,asia,accessories,bag,3,147.95,0.05,421.66
232,5243,home_office,2024-05-19,asia,electronics,phone,1,852.74,0.25,639.56
28318,2646,consumer,2024-05-19,middle east,electronics,phone,5,1894.82,0.08,8716.17
10373,8087,consumer,2024-05-19,europe,fashion,shirt,3,117.67,0.16,296.53
9338,9562,consumer,2024-05-19,europe,accessories,bag,1,290.87,0.3,203.61
37740,3508,corporate,2024-05-19,middle east,electronics,laptop,4,1619.61,0.29,4599.69
9833,7038,home_office,2024-05-19,asia,fashion,shoes,5,23.94,0.12,105.34
43725,3821,corporate,2024-05-19,asia,accessories,bag,3,75.36,0.15,192.17
13182,7259,home_office,2024-05-19,middle east,accessories,watch,1,81.55,0.21,64.42
39933,7620,corporate,2024-05-19,usa,electronics,tablet,3,569.47,0.26,1264.22
30866,2528,home_office,2024-05-19,asia,fashion,jacket,3,194.8,0.23,449.99
40072,2745,corporate,2024-05-19,europe,electronics,tablet,5,1449.83,0.02,7104.17
21575,4352,home_office,2024-05-19,middle east,electronics,headphones,5,1381.4,0.23,5318.39
33052,8281,corporate,2024-05-19,asia,accessories,belt,4,73.17,0.14,251.7
3384,1898,corporate,2024-05-19,usa,fashion,jacket,1,65.1,0.26,48.17
39149,9640,consumer,2024-05-19,usa,fashion,jacket,1,147.57,0.28,106.25
28613,9505,home_office,2024-05-19,usa,electronics,laptop,3,1031.51,0.1,2785.08
35782,3470,corporate,2024-05-19,asia,fashion,shoes,3,32.54,0.04,93.72
22406,5965,home_office,2024-05-19,usa,fashion,jeans,2,168.09,0.14,289.11
42834,5317,consumer,2024-05-19,middle east,accessories,watch,4,178.43,0.23,549.56
32832,7349,consumer,2024-05-19,middle east,fashion,jacket,1,147.5,0.08,135.7
10832,9204,consumer,2024-05-19,usa,accessories,bag,3,261.76,0.25,588.96
30097,5962,home_office,2024-05-19,asia,fashion,shoes,5,50.87,0.15,216.2
26863,9657,consumer,2024-05-19,middle east,accessories,watch,2,81.86,0.11,145.71
32562,6555,consumer,2024-05-19,asia,fashion,jeans,2,146.01,0.03,283.26
20576,8471,corporate,2024-05-19,usa,fashion,jacket,1,36.23,0.29,25.72
25431,5458,consumer,2024-05-19,middle east,accessories,bag,3,199.96,0.08,551.89
39543,3935,consumer,2024-05-19,europe,fashion,shoes,3,25.03,0.24,57.07
12381,2152,consumer,2024-05-19,usa,fashion,jacket,2,178.63,0.17,296.53
8274,6245,home_office,2024-05-19,usa,electronics,headphones,1,322.49,0.25,241.87
38650,6430,corporate,2024-05-19,asia,fashion,jeans,2,117.29,0.25,175.94
12695,1847,consumer,2024-05-19,usa,accessories,watch,2,256.29,0.2,410.06
35586,9778,corporate,2024-05-19,europe,electronics,laptop,2,1498.57,0.03,2907.23
19356,4971,consumer,2024-05-19,usa,electronics,laptop,2,1505.75,0.21,2379.09
24968,1620,home_office,2024-05-19,usa,electronics,phone,1,1452.43,0.02,1423.38
37273,9325,corporate,2024-05-19,usa,fashion,shirt,5,72.64,0.11,323.25
15651,9266,corporate,2024-05-19,usa,electronics,headphones,2,844.27,0.24,1283.29
5766,8144,corporate,2024-05-19,middle east,fashion,shirt,1,94.91,0.12,83.52
49043,8377,consumer,2024-05-19,asia,electronics,phone,3,1579.31,0.12,4169.38
472,2571,home_office,2024-05-19,usa,electronics,tablet,2,912.61,0.16,1533.18
44327,1770,corporate,2024-05-19,asia,fashion,jacket,5,110.75,0.26,409.77
44556,6323,consumer,2024-05-19,usa,fashion,jacket,2,55.47,0.11,98.74
18532,1846,consumer,2024-05-19,europe,fashion,shirt,2,68.86,0.2,110.18
28084,4684,consumer,2024-05-19,usa,electronics,tablet,5,1780.09,0.05,8455.43
33976,4475,home_office,2024-05-20,europe,fashion,jeans,5,68.59,0.17,284.65
5644,9263,home_office,2024-05-20,middle east,electronics,tablet,5,566.91,0.14,2437.71
39815,9567,corporate,2024-05-20,asia,accessories,bag,4,153.42,0.29,435.71
33740,5313,consumer,2024-05-20,usa,fashion,shoes,5,168.37,0.03,816.59
36107,5065,consumer,2024-05-20,usa,accessories,belt,3,172.18,0.05,490.71
24600,2209,home_office,2024-05-20,asia,accessories,belt,3,53.64,0.18,131.95
44400,2544,home_office,2024-05-20,middle east,electronics,headphones,3,631.94,0.02,1857.9
941,1942,home_office,2024-05-20,usa,accessories,watch,4,248.28,0.19,804.43
1089,2682,consumer,2024-05-20,asia,electronics,headphones,2,1330.53,0.11,2368.34
6316,1834,consumer,2024-05-20,usa,electronics,headphones,1,567.02,0.28,408.25
31631,6455,corporate,2024-05-20,middle east,fashion,jeans,1,162.05,0.01,160.43
5399,2253,corporate,2024-05-20,usa,electronics,phone,2,1671.09,0.21,2640.32
13916,7768,consumer,2024-05-20,europe,electronics,tablet,1,1824.56,0.01,1806.31
29852,6304,corporate,2024-05-20,asia,accessories,bag,1,297.91,0.03,288.97
7588,6973,home_office,2024-05-20,europe,electronics,tablet,5,1835.21,0.24,6973.8
31354,4039,home_office,2024-05-20,middle east,electronics,headphones,4,404.86,0.11,1441.3
39601,9546,home_office,2024-05-20,middle east,electronics,laptop,4,1820.14,0.11,6479.7
30285,9602,corporate,2024-05-20,asia,electronics,tablet,5,1391.17,0.29,4938.65
12271,8300,home_office,2024-05-20,asia,accessories,belt,1,222.18,0.02,217.74
26965,8829,home_office,2024-05-20,europe,electronics,headphones,4,1008.94,0.18,3309.32
